student_id,grade,gender,sleep_hours,sleep_quality,homework_hours,tests_per_week,extracurricular_hours,num_activities,screen_time_hours,commute_minutes,family_support,friend_support,teacher_support,self_rated_stress,burnout_score,high_burnout
1179,9,Female,7.1,3,1.4,3,5.7,3,6.6,35.0,4,4,2.0,3,4,1
1180,9,Male,7.4,3,1.4,1,7.6,5,3.0,2.0,5,5,3.0,3,1,0
1181,11,Male,6.1,4,1.1,0,4.3,3,4.4,33.0,2,2,4.0,2,4,1
1182,9,Female,10.4,4,0.4,2,11.3,6,1.6,28.0,4,4,4.0,1,1,0
1183,9,Male,8.5,3,0.8,5,0.0,6,6.6,8.0,3,4,2.0,2,3,0
1184,9,Female,8.7,2,2.2,0,4.8,3,3.3,41.0,4,4,4.0,1,3,0
1185,9,Female,6.7,4,3.1,0,9.2,2,3.9,29.0,3,3,2.0,3,4,1
1186,12,Female,7.4,3,1.4,2,2.6,1,1.0,42.0,4,4,4.0,3,3,0
1187,10,Male,8.5,4,1.9,1,5.0,0,2.2,6.0,2,3,5.0,2,2,0
1188,12,Male,7.2,4,1.8,1,8.4,2,5.3,28.0,2,2,1.0,3,5,1
1189,9,Female,9.4,3,1.7,2,12.1,0,4.0,9.0,3,5,3.0,2,3,0
1190,11,Female,10.2,4,3.9,1,0.8,1,1.6,26.0,5,4,3.0,2,2,0
1191,10,Female,6.9,3,2.0,1,0.5,3,3.7,44.0,4,3,3.0,3,3,0
1192,10,Female,6.8,4,2.4,1,2.2,0,7.7,2.0,4,3,4.0,2,3,0
1193,12,Male,6.5,4,4.7,2,0.0,2,9.2,2.0,4,3,3.0,3,5,1
1194,12,Male,9.2,3,3.7,1,0.1,1,5.1,36.0,3,2,3.0,3,3,0
1195,12,Male,8.6,4,2.4,2,2.1,1,6.1,22.0,4,4,2.0,3,2,0
1196,9,Female,8.1,5,2.2,1,10.9,2,6.8,40.0,3,4,2.0,3,3,0
1197,9,Male,8.2,4,1.2,3,4.8,1,7.4,10.0,3,3,2.0,2,2,0
1198,11,Female,6.8,3,3.2,3,6.1,3,4.2,23.0,3,4,3.0,4,4,1
1199,10,Female,8.9,4,2.9,3,2.2,4,2.1,32.0,3,4,4.0,3,2,0
1200,11,Male,7.3,4,1.4,3,8.5,3,7.4,25.0,4,4,3.0,2,3,0
1201,11,Male,7.4,4,3.0,1,13.5,3,2.8,2.0,3,2,3.0,4,4,1
1202,11,Male,8.4,4,2.7,0,2.4,4,2.1,64.0,3,4,2.0,2,2,0
1203,12,Male,7.2,3,3.7,1,12.9,2,2.9,25.0,3,3,2.0,3,5,1
1204,11,Male,7.4,4,3.6,2,7.5,3,4.1,2.0,4,4,3.0,3,3,0
1205,9,Male,8.2,5,2.5,2,6.1,0,0.7,27.0,3,3,2.0,3,3,0
1206,9,Female,9.1,4,1.7,1,7.6,2,1.0,28.0,4,3,4.0,2,2,0
1207,11,Female,9.5,3,3.7,2,7.6,4,2.1,37.0,3,4,5.0,3,2,0
1208,10,Female,8.6,4,1.5,1,13.4,3,1.7,36.0,4,4,2.0,1,2,0
1209,9,Female,9.1,4,0.7,1,8.1,4,5.0,19.0,3,4,4.0,2,1,0
1210,10,Female,7.7,3,0.0,3,8.2,0,,2.0,5,3,4.0,3,3,0
1211,11,Female,6.9,3,2.7,2,4.3,1,5.6,29.0,5,4,3.0,2,4,1
1212,12,Male,8.2,3,2.4,1,9.4,1,4.6,2.0,3,4,5.0,2,4,1
1213,11,Male,7.9,4,3.2,2,2.2,1,3.7,40.0,4,5,3.0,1,3,0
1214,10,Male,6.4,3,0.4,1,6.4,2,6.5,11.0,5,4,4.0,2,2,0
1215,10,Female,7.6,2,1.8,1,17.5,1,5.0,32.0,3,3,3.0,3,4,1
1216,10,Male,7.9,4,2.9,0,0.0,0,3.6,12.0,3,2,3.0,3,3,0
1217,10,Female,7.4,3,1.4,2,6.9,5,1.7,15.0,4,2,4.0,2,3,0
1218,11,Female,9.3,4,3.2,4,7.1,0,4.1,10.0,2,4,3.0,3,3,0
1219,11,Female,8.2,3,2.2,1,5.1,0,1.9,33.0,3,4,4.0,3,3,0
1220,9,Female,9.7,3,2.0,2,5.2,1,3.6,13.0,3,3,3.0,2,1,0
1221,9,Female,8.5,3,2.6,0,6.4,2,3.8,34.0,4,4,3.0,1,2,0
1222,9,Male,8.3,3,3.0,2,5.0,1,1.6,13.0,3,4,3.0,3,2,0
1223,12,Male,6.4,3,3.3,4,6.9,3,5.4,19.0,3,4,3.0,3,4,1
1224,11,Male,7.7,4,2.0,1,4.0,2,4.5,23.0,3,4,4.0,1,3,0
1225,9,Female,8.2,4,1.5,0,14.1,2,4.2,24.0,5,2,3.0,2,3,0
1226,12,Male,5.9,3,3.8,3,5.0,4,5.5,8.0,3,5,4.0,4,4,1
1227,10,Male,7.4,3,1.4,1,8.3,2,3.3,33.0,2,4,3.0,3,3,0
1228,10,Female,7.6,5,2.2,1,3.3,1,5.2,18.0,2,3,3.0,2,2,0
1229,12,Male,7.9,3,2.8,3,9.7,5,3.0,30.0,4,3,5.0,3,3,0
1230,9,Female,8.7,3,1.9,2,8.9,1,1.9,22.0,4,4,4.0,3,2,0
1231,9,Female,7.6,5,1.0,0,7.7,2,5.3,31.0,5,3,3.0,3,1,0
1232,11,Female,8.2,4,0.9,2,1.9,2,5.4,16.0,2,3,3.0,3,4,1
1233,9,Male,8.0,3,2.5,2,3.0,1,5.0,10.0,3,3,3.0,3,3,0
1234,11,Female,4.5,3,3.8,2,12.7,3,5.8,28.0,5,3,,3,4,1
1235,9,Female,7.7,3,0.2,1,2.9,0,1.1,15.0,3,5,2.0,2,2,0
1236,9,Female,9.4,5,2.4,1,8.6,2,5.5,44.0,3,4,4.0,1,2,0
1237,9,Male,6.4,3,3.1,3,2.2,2,1.8,23.0,4,5,2.0,3,3,0
1238,10,Female,8.1,3,3.0,2,10.0,5,4.9,2.0,4,4,2.0,4,3,0
1239,9,Female,9.9,5,1.6,3,3.3,5,6.2,13.0,4,4,3.0,1,1,0
1240,9,Female,7.4,4,1.1,1,2.1,2,4.6,7.0,3,3,5.0,1,2,0
1241,12,Male,7.5,4,3.3,2,3.2,2,4.8,38.0,3,4,4.0,4,4,1
1242,10,Male,6.5,4,2.6,0,3.8,1,5.5,34.0,3,4,4.0,2,3,0
1243,10,Male,9.7,4,2.5,3,7.6,3,3.3,21.0,3,3,2.0,3,3,0
1244,9,Female,8.1,4,1.8,1,6.3,4,7.7,26.0,2,3,4.0,2,3,0
1245,10,Female,8.0,5,1.3,1,1.6,2,2.7,21.0,5,4,1.0,2,2,0
1246,9,Male,9.7,4,2.4,2,5.9,2,1.4,35.0,3,4,3.0,3,2,0
1247,11,Female,8.4,5,3.3,4,1.4,2,3.2,30.0,3,2,4.0,2,3,0
1248,9,Male,7.2,4,2.2,0,8.6,2,7.3,32.0,3,4,2.0,3,3,0
1249,12,Male,6.7,3,3.3,4,9.3,5,3.9,19.0,4,4,,4,5,1
1250,12,Female,8.0,4,4.9,1,5.9,1,,13.0,4,3,4.0,2,4,1
1251,9,Male,7.5,4,1.4,2,7.1,2,6.0,32.0,3,3,3.0,3,3,0
1252,9,Male,5.9,2,3.3,4,13.0,0,6.5,45.0,5,4,2.0,4,4,1
1253,9,Female,8.1,4,1.3,3,5.4,0,,39.0,4,1,2.0,3,3,0
1254,11,Female,6.1,3,3.9,2,2.2,3,7.4,46.0,3,4,3.0,5,4,1
1255,9,Female,10.0,4,3.2,3,8.3,5,3.3,24.0,3,5,3.0,4,2,0
1256,12,Male,7.6,4,2.9,2,1.5,4,3.5,7.0,5,1,4.0,3,3,0
1257,11,Female,6.7,3,4.5,2,5.2,5,,9.0,3,4,3.0,4,4,1
1258,12,Female,6.7,4,3.7,2,3.6,2,4.2,43.0,2,4,5.0,4,4,1
1259,10,Male,5.9,4,1.5,2,3.2,0,9.3,2.0,5,2,5.0,2,4,1
1260,12,Female,6.2,3,2.8,1,5.0,2,4.2,45.0,3,4,3.0,2,4,1
1261,9,Female,9.3,3,3.1,1,9.6,4,4.0,10.0,4,5,3.0,2,2,0
1262,10,Male,10.4,5,3.3,1,10.4,1,0.5,51.0,1,3,3.0,3,3,0
1263,10,Female,8.7,4,1.3,0,9.7,1,3.8,21.0,3,3,4.0,1,3,0
1264,12,Female,7.3,3,3.1,2,7.3,0,4.0,33.0,5,4,4.0,2,4,1
1265,11,Female,7.2,3,3.0,5,5.0,3,5.6,58.0,4,5,3.0,3,3,0
1266,12,Female,6.4,3,2.7,0,0.0,5,6.1,17.0,4,3,3.0,3,4,1
1267,9,Female,10.5,5,4.4,1,7.5,4,4.8,17.0,3,4,4.0,4,3,0
1268,12,Male,7.2,5,3.4,5,0.0,3,6.6,12.0,4,3,3.0,3,4,1
1269,10,Male,10.3,5,2.3,2,0.0,2,2.5,7.0,4,4,3.0,2,1,0
1270,10,Female,9.5,4,3.6,2,5.4,3,1.6,17.0,4,5,3.0,2,1,0
1271,12,Male,5.5,4,2.8,2,7.1,1,,14.0,5,4,3.0,3,4,1
1272,10,Male,7.2,4,3.4,1,4.2,1,5.0,3.0,5,3,2.0,3,2,0
1273,10,Male,7.2,3,0.7,0,12.1,2,4.7,19.0,4,4,3.0,2,3,0
1274,11,Male,7.6,4,2.3,2,7.8,1,4.7,29.0,4,3,3.0,5,4,1
1275,9,Male,8.1,3,3.0,0,5.0,4,3.1,9.0,3,3,2.0,3,2,0
1276,10,Male,11.0,5,4.0,2,11.5,3,4.5,20.0,3,5,4.0,2,2,0
1277,9,Female,7.0,4,1.2,1,12.3,1,2.2,43.0,2,5,3.0,4,3,0
1278,9,Male,8.5,4,1.1,2,8.1,1,2.8,2.0,2,2,5.0,3,4,1
1279,12,Female,8.1,3,3.8,2,2.9,1,2.2,51.0,3,4,4.0,3,5,1
1280,11,Female,7.7,4,2.2,1,3.8,0,3.8,12.0,4,4,2.0,2,2,0
1281,10,Male,8.1,3,2.1,1,0.2,2,5.9,25.0,2,3,4.0,2,3,0
1282,10,Female,6.8,3,3.3,3,5.8,3,4.3,41.0,4,3,2.0,2,4,1
1283,10,Female,8.1,3,1.9,3,1.8,5,4.1,46.0,3,3,5.0,1,3,0
1284,11,Female,8.3,3,0.8,2,4.7,5,4.9,29.0,2,5,3.0,3,2,0
1285,12,Female,7.8,4,1.9,5,7.0,1,3.6,12.0,5,5,4.0,3,4,1
1286,12,Male,8.1,3,3.2,1,0.0,3,4.6,10.0,2,3,3.0,3,3,0
1287,10,Male,9.5,3,0.5,2,0.9,1,3.5,13.0,5,2,3.0,1,2,0
1288,10,Female,9.0,5,2.1,1,4.0,3,1.6,50.0,1,4,3.0,2,3,0
1289,10,Female,8.0,3,1.0,0,5.8,4,3.3,16.0,3,4,2.0,3,3,0
1290,11,Female,6.4,3,4.4,0,4.0,1,5.5,27.0,2,5,4.0,3,5,1
1291,10,Female,7.3,3,4.6,0,4.9,3,6.5,6.0,3,3,4.0,4,3,0
1292,11,Male,7.5,4,1.7,2,3.2,4,6.4,5.0,5,4,2.0,2,2,0
1293,11,Male,8.0,4,3.1,2,0.2,2,7.4,22.0,3,3,5.0,4,2,0
1294,10,Male,7.4,4,1.4,1,3.9,4,5.1,17.0,2,4,4.0,3,3,0
1295,10,Female,6.9,4,2.1,1,5.1,2,4.0,18.0,4,4,3.0,3,3,0
1296,10,Male,6.6,3,4.2,1,4.8,4,4.7,2.0,3,5,3.0,4,3,0
1297,9,Male,6.4,3,1.5,1,6.4,2,4.8,21.0,4,4,5.0,2,3,0
1298,9,Male,7.9,3,1.7,1,7.7,5,3.4,45.0,3,3,4.0,1,4,1
1299,11,Female,6.1,4,1.9,0,8.7,1,5.8,9.0,3,4,4.0,3,4,1
1300,10,Female,6.8,4,3.5,2,3.5,3,5.4,35.0,3,4,3.0,5,4,1
1301,9,Male,7.8,3,0.0,1,0.0,1,2.2,2.0,4,3,4.0,1,1,0
1302,11,Female,6.2,3,2.4,1,11.1,1,6.8,10.0,3,5,4.0,3,4,1
1303,11,Female,8.1,3,2.8,2,7.5,4,1.0,2.0,3,5,3.0,2,3,0
1304,9,Nonbinary,9.0,3,1.3,0,2.2,0,3.0,41.0,4,4,3.0,2,1,0
1305,12,Male,6.8,3,4.1,4,7.1,2,6.6,35.0,4,4,4.0,4,4,1
1306,12,Female,7.0,3,4.4,2,10.3,2,5.6,6.0,4,5,5.0,4,3,0
1307,11,Female,8.3,3,1.4,0,12.9,3,3.2,26.0,3,5,3.0,2,2,0
1308,11,Female,6.9,2,4.9,1,7.0,1,7.8,40.0,4,3,2.0,4,4,1
1309,9,Male,7.3,2,0.6,4,10.2,3,3.7,42.0,4,4,5.0,3,3,0
1310,12,Female,8.8,4,4.5,1,1.2,2,0.5,16.0,3,2,5.0,3,4,1
1311,10,Male,8.9,4,2.5,3,5.9,1,4.2,,4,4,4.0,3,2,0
1312,12,Male,8.1,3,2.7,4,4.7,1,1.1,9.0,4,5,5.0,3,3,0
1313,11,Male,8.7,4,2.4,4,7.4,3,2.2,33.0,2,5,4.0,3,4,1
1314,9,Male,6.0,3,2.0,4,12.4,1,6.2,53.0,2,4,2.0,3,4,1
1315,9,Female,9.7,5,2.2,0,7.0,5,2.2,21.0,4,4,2.0,3,2,0
1316,11,Female,8.1,4,1.9,4,2.2,2,4.9,13.0,3,3,2.0,3,3,0
1317,11,Male,8.8,3,2.6,3,0.9,0,1.7,58.0,4,4,3.0,1,3,0
1318,9,Female,8.6,4,1.2,0,12.6,3,5.0,28.0,3,3,3.0,2,2,0
1319,11,Female,7.8,3,1.6,2,8.1,3,1.4,4.0,4,4,3.0,2,2,0
1320,12,Female,7.1,4,2.4,1,7.8,0,6.6,20.0,3,3,3.0,3,4,1
1321,10,Female,8.4,3,1.3,3,4.6,1,,37.0,4,4,4.0,2,2,0
1322,10,Female,7.6,4,2.0,1,7.1,2,6.7,21.0,5,5,3.0,2,2,0
1323,9,Male,9.2,4,2.4,3,2.1,1,1.9,34.0,3,4,2.0,4,3,0
1324,12,Male,5.7,4,3.3,3,7.5,1,8.5,2.0,3,4,3.0,5,4,1
1325,10,Male,7.4,3,4.4,0,1.3,2,2.8,2.0,3,5,4.0,3,3,0
1326,12,Male,9.7,4,1.0,4,4.6,1,0.5,11.0,4,5,3.0,2,2,0
1327,10,Female,7.3,4,2.9,3,3.4,0,4.5,18.0,5,4,3.0,4,3,0
1328,11,Male,7.4,4,2.8,0,0.0,1,6.3,27.0,2,4,5.0,3,3,0
1329,10,Male,7.0,5,3.2,3,4.6,3,5.9,32.0,4,5,5.0,4,2,0
1330,9,Female,8.6,4,2.7,1,2.4,1,5.5,59.0,2,4,4.0,3,3,0
1331,12,Male,6.6,5,3.0,1,5.2,1,6.1,11.0,3,2,,3,4,1
1332,10,Female,7.7,3,2.6,1,6.0,0,2.9,17.0,4,3,2.0,3,3,0
1333,11,Female,8.6,5,2.1,2,13.1,0,4.9,11.0,2,4,4.0,2,3,0
1334,12,Female,6.7,3,3.8,0,7.2,0,4.9,38.0,3,3,3.0,3,4,1
1335,12,Female,8.3,4,1.3,2,7.3,1,2.7,39.0,4,5,4.0,1,2,0
1336,12,Female,8.4,2,4.0,0,8.0,3,4.0,15.0,4,5,3.0,2,3,0
1337,9,Male,9.4,3,2.0,1,9.5,2,3.1,53.0,4,3,3.0,1,3,0
1338,11,Male,7.9,4,2.3,1,7.8,1,6.3,11.0,3,3,4.0,3,3,0
1339,12,Female,11.0,3,3.0,5,7.1,0,1.4,37.0,4,3,5.0,3,3,0
1340,10,Male,9.1,4,2.2,2,8.8,5,2.4,44.0,3,3,5.0,3,2,0
1341,9,Female,8.6,5,3.3,4,0.0,3,2.5,2.0,4,5,4.0,2,2,0
1342,12,Male,6.5,3,6.4,3,14.4,1,7.9,31.0,1,3,4.0,5,5,1
1343,10,Female,7.8,3,3.6,0,12.4,0,3.1,2.0,3,4,3.0,3,3,0
1344,11,Female,9.3,4,2.2,1,6.9,2,5.3,34.0,4,5,4.0,2,2,0
1345,12,Male,9.3,3,3.8,5,0.3,0,1.6,5.0,5,4,2.0,2,3,0
1346,11,Male,9.3,4,3.5,2,10.8,0,4.0,31.0,4,4,3.0,2,4,1
1347,10,Male,8.8,4,1.5,4,3.2,3,3.9,33.0,4,4,,1,2,0
1348,10,Male,6.6,3,1.1,1,8.1,1,6.8,39.0,4,5,4.0,2,3,0
1349,10,Male,8.5,5,2.3,2,0.9,3,5.4,35.0,5,3,3.0,2,2,0
1350,9,Female,6.8,3,2.8,1,14.9,3,4.9,23.0,3,5,4.0,3,4,1
1351,12,Female,5.8,4,1.6,1,0.2,4,4.5,16.0,2,4,3.0,2,4,1
1352,12,Female,7.7,3,2.5,3,6.3,1,6.8,21.0,2,2,1.0,3,5,1
1353,10,Female,8.5,4,3.0,3,0.0,0,2.7,5.0,4,3,2.0,3,2,0
1354,10,Female,8.9,5,2.4,1,5.8,1,0.5,19.0,4,4,4.0,3,3,0
1355,12,Male,8.0,5,4.6,1,4.3,1,1.0,18.0,3,4,2.0,2,4,1
1356,9,Female,8.8,4,0.6,1,10.5,4,0.9,10.0,3,3,3.0,2,2,0
1357,10,Male,6.9,4,4.8,2,4.3,2,5.6,2.0,4,4,2.0,3,4,1
1358,10,Female,7.8,4,0.9,3,10.6,5,7.7,3.0,4,4,2.0,2,3,0
1359,11,Male,6.0,3,0.8,1,1.9,1,1.9,2.0,4,3,3.0,2,3,0
1360,9,Male,6.0,4,1.9,2,4.9,4,3.9,17.0,2,3,4.0,3,3,0
1361,11,Female,8.5,5,1.7,1,5.0,1,3.8,27.0,2,3,4.0,2,2,0
1362,10,Female,7.1,4,2.4,1,8.0,0,7.0,2.0,3,4,2.0,4,3,0
1363,11,Male,8.7,4,2.7,4,7.5,5,2.3,26.0,2,5,4.0,3,3,0
1364,9,Male,9.4,5,1.8,4,8.9,3,4.1,20.0,2,5,2.0,2,3,0
1365,10,Female,7.3,2,1.6,2,7.1,2,4.0,4.0,5,3,3.0,2,2,0
1366,10,Female,8.6,4,2.8,2,8.6,2,7.8,16.0,1,5,4.0,3,3,0
1367,9,Male,7.5,3,1.7,3,2.4,2,4.5,38.0,4,3,3.0,3,4,1
1368,9,Male,6.2,3,3.1,2,7.6,5,5.6,7.0,5,3,,3,4,1
1369,9,Female,8.3,5,1.8,1,12.4,2,4.0,23.0,5,2,4.0,1,3,0
1370,10,Female,7.4,3,1.4,1,0.0,1,3.7,27.0,4,3,3.0,2,2,0
1371,9,Male,7.7,3,0.3,1,8.0,2,5.7,10.0,5,4,,2,3,0
1372,12,Female,9.6,5,3.0,2,8.7,2,1.2,37.0,5,3,3.0,2,3,0
1373,10,Male,6.3,2,1.1,2,11.8,4,1.8,28.0,3,3,2.0,3,4,1
1374,12,Female,7.9,3,1.9,4,8.9,2,3.8,18.0,4,3,2.0,4,4,1
1375,12,Male,6.4,4,3.7,2,6.4,4,6.3,57.0,5,3,4.0,4,4,1
1376,9,Female,9.2,4,0.2,3,7.7,2,2.4,37.0,3,3,5.0,1,1,0
1377,11,Female,8.0,2,4.2,3,3.1,1,4.3,2.0,3,5,2.0,3,3,0
1378,12,Male,7.9,4,3.4,5,4.4,0,2.1,16.0,3,5,3.0,4,3,0
1379,11,Female,6.7,3,2.8,1,0.7,4,6.5,59.0,4,5,2.0,3,3,0
1380,10,Male,7.1,5,1.4,0,11.9,1,5.6,7.0,2,4,2.0,3,4,1
1381,10,Female,9.0,3,3.2,2,7.8,1,3.4,23.0,5,3,3.0,1,3,0
1382,9,Male,10.1,5,2.0,6,2.3,2,3.0,40.0,4,3,3.0,2,2,0
1383,11,Male,8.2,5,2.1,1,7.1,4,1.7,32.0,4,4,,2,3,0
1384,12,Male,6.5,3,3.4,2,10.6,3,2.7,34.0,1,3,5.0,3,5,1
1385,12,Female,7.8,3,1.5,3,10.0,4,3.9,33.0,3,4,3.0,3,4,1
1386,9,Male,10.9,5,0.4,4,2.3,2,3.1,22.0,5,5,2.0,1,1,0
1387,11,Male,7.8,3,1.7,3,0.0,0,5.0,10.0,3,4,3.0,1,2,0
1388,10,Male,9.6,4,2.7,1,7.6,1,2.5,29.0,2,5,3.0,2,3,0
1389,12,Female,6.6,3,3.2,5,2.5,1,6.0,16.0,4,3,4.0,3,4,1
1390,9,Female,8.2,4,3.0,1,8.5,1,6.2,15.0,4,4,3.0,2,2,0
1391,12,Female,8.1,4,2.3,3,9.8,2,3.8,,4,4,4.0,4,3,0
1392,12,Male,7.9,4,3.8,4,10.5,6,4.6,16.0,3,3,4.0,4,5,1
1393,9,Male,7.4,4,1.9,1,13.0,0,4.0,48.0,5,4,2.0,1,2,0
1394,9,Female,7.3,3,1.1,1,10.9,0,4.2,26.0,3,5,3.0,1,3,0
1395,12,Male,8.5,3,3.6,2,13.0,0,4.0,20.0,4,5,4.0,3,4,1
1396,9,Male,9.5,4,1.9,2,11.5,1,5.8,2.0,4,4,3.0,2,1,0
1397,11,Female,9.4,4,2.2,2,11.9,1,4.6,54.0,3,2,3.0,3,3,0
1398,12,Female,9.4,4,3.2,8,5.8,3,4.5,22.0,3,4,3.0,5,4,1
1399,11,Male,7.8,4,2.7,2,0.8,1,3.4,2.0,3,4,3.0,4,3,0
1400,10,Male,7.6,2,2.2,3,15.9,2,2.8,37.0,4,3,3.0,3,4,1
1401,10,Female,9.4,3,2.0,2,6.3,2,3.8,21.0,3,4,2.0,3,2,0
1402,9,Male,9.0,4,0.7,1,10.9,0,5.4,8.0,4,3,4.0,2,2,0
1403,12,Male,6.4,3,3.3,4,3.8,0,7.7,36.0,3,4,,3,4,1
1404,10,Male,6.8,5,1.6,1,9.9,0,0.8,2.0,5,5,3.0,1,2,0
1405,9,Male,8.7,4,1.0,3,0.0,2,7.5,11.0,3,5,4.0,2,2,0
1406,10,Male,7.8,4,2.2,2,4.4,0,4.8,18.0,5,3,3.0,1,2,0
1407,12,Male,7.4,3,3.9,4,5.6,3,,35.0,5,3,3.0,3,4,1
1408,9,Female,9.4,4,2.2,3,7.9,1,0.5,56.0,4,2,4.0,2,2,0
1409,12,Male,8.3,3,2.7,4,10.3,3,3.4,18.0,4,5,4.0,3,4,1
1410,11,Female,9.2,4,2.2,0,1.6,3,4.6,29.0,3,4,3.0,3,3,0
1411,12,Male,5.3,2,3.8,2,8.6,1,3.7,63.0,3,2,4.0,4,5,1
1412,12,Female,7.7,3,0.8,0,10.9,3,0.5,22.0,4,4,2.0,2,3,0
1413,12,Male,8.2,2,4.0,1,15.4,1,4.4,29.0,4,3,3.0,1,4,1
1414,12,Female,5.8,2,1.3,3,8.8,1,5.2,3.0,5,3,4.0,3,3,0
1415,9,Female,7.5,5,0.6,5,4.2,0,6.6,51.0,3,5,4.0,3,2,0
1416,12,Female,6.5,4,2.7,3,0.9,1,4.6,11.0,3,5,4.0,3,4,1
1417,11,Male,7.7,5,5.0,1,13.3,2,4.0,26.0,2,4,4.0,4,3,0
1418,11,Male,9.5,5,4.5,2,8.9,5,4.2,26.0,4,3,3.0,2,3,0
1419,12,Female,9.7,5,3.9,0,5.9,2,4.6,23.0,4,3,1.0,2,3,0
1420,12,Male,6.6,3,3.6,2,0.0,1,3.7,15.0,5,4,3.0,3,2,0
1421,11,Male,8.3,3,0.9,1,2.3,2,5.3,26.0,5,3,4.0,1,3,0
1422,10,Female,8.6,5,2.6,0,8.5,2,2.8,48.0,4,4,4.0,2,1,0
1423,10,Male,8.4,4,1.9,1,7.4,0,3.8,56.0,4,4,3.0,2,3,0
1424,10,Female,8.4,5,1.6,3,0.0,4,4.8,19.0,4,2,2.0,3,3,0
1425,10,Female,8.3,3,2.6,0,8.5,5,5.2,15.0,4,3,2.0,3,2,0
1426,10,Male,9.8,5,1.9,2,0.0,0,3.4,10.0,2,4,3.0,2,2,0
1427,9,Female,9.4,4,2.9,2,11.4,0,1.4,62.0,3,5,1.0,2,3,0
1428,9,Male,7.0,4,0.1,1,6.8,7,1.6,24.0,2,4,3.0,3,3,0
1429,12,Male,8.3,5,3.3,4,4.1,2,3.5,39.0,5,4,3.0,3,3,0
1430,10,Male,8.9,3,1.5,3,10.0,1,5.0,32.0,3,4,3.0,2,3,0
1431,12,Male,7.8,3,2.8,1,7.4,1,4.8,55.0,3,4,3.0,3,4,1
1432,11,Male,8.9,3,3.1,1,11.3,3,3.8,18.0,4,5,3.0,2,3,0
1433,9,Nonbinary,8.4,3,0.9,1,6.3,5,3.7,5.0,2,4,3.0,2,4,1
1434,9,Female,8.4,4,2.2,1,6.6,2,4.3,50.0,4,5,3.0,2,2,0
1435,9,Female,8.3,4,1.8,1,4.9,0,2.2,36.0,1,2,4.0,4,3,0
1436,12,Male,5.2,3,2.5,4,7.1,1,6.9,29.0,2,3,3.0,3,5,1
1437,9,Female,8.1,4,1.5,2,12.8,2,5.3,45.0,4,4,5.0,3,2,0
1438,10,Female,7.2,2,2.2,5,4.0,2,3.9,30.0,2,4,3.0,3,4,1
1439,12,Female,6.1,4,2.4,3,8.6,2,5.8,46.0,5,5,4.0,4,4,1
1440,12,Male,9.0,4,3.2,1,2.5,1,0.7,26.0,4,2,3.0,3,3,0
1441,9,Female,8.8,4,1.7,4,0.0,0,3.8,36.0,5,4,3.0,2,1,0
1442,9,Female,8.2,4,1.4,3,6.8,3,3.7,30.0,4,4,5.0,3,2,0
1443,9,Female,7.6,5,3.6,2,7.5,7,6.3,17.0,4,4,4.0,3,2,0
1444,9,Female,8.5,4,2.4,3,5.6,3,3.4,19.0,3,5,1.0,3,3,0
1445,9,Male,9.3,2,1.6,3,0.0,3,4.6,16.0,5,4,2.0,1,2,0
1446,11,Female,6.8,3,2.9,2,7.2,0,4.1,26.0,4,2,3.0,3,5,1
1447,12,Male,7.4,4,2.2,3,7.1,6,0.7,15.0,5,5,3.0,2,2,0
1448,11,Male,8.7,3,2.4,3,2.4,2,3.2,29.0,4,5,2.0,2,2,0
1449,11,Female,5.6,3,2.5,1,0.6,2,5.8,28.0,3,4,3.0,3,4,1
1450,9,Male,8.1,3,0.8,2,5.0,1,4.2,25.0,4,2,1.0,3,2,0
1451,12,Male,7.0,2,3.6,1,8.6,1,4.9,25.0,4,4,,3,4,1
1452,11,Male,7.6,4,2.3,3,7.7,1,3.4,14.0,5,4,4.0,5,3,0
1453,12,Female,6.9,3,2.8,2,2.5,4,4.1,18.0,5,5,4.0,2,2,0
1454,12,Female,7.6,3,2.6,3,6.5,2,2.4,2.0,3,2,3.0,3,4,1
1455,10,Nonbinary,10.1,4,5.4,5,9.5,4,0.5,20.0,2,3,5.0,4,3,0
1456,9,Male,7.8,5,1.3,2,1.3,3,3.9,7.0,2,5,4.0,3,1,0
1457,9,Male,8.5,4,0.0,5,6.3,2,2.5,23.0,2,5,4.0,2,2,0
1458,10,Male,10.1,4,0.8,2,11.4,3,4.5,11.0,3,4,2.0,2,2,0
1459,12,Female,6.8,3,4.0,2,0.9,0,1.2,2.0,5,5,5.0,3,2,0
1460,10,Male,9.9,4,3.7,0,10.6,2,3.3,56.0,5,4,3.0,3,3,0
1461,12,Female,7.5,5,2.5,1,12.5,1,7.7,19.0,5,5,5.0,2,2,0
1462,11,Male,9.7,5,4.1,3,5.1,1,2.7,44.0,5,4,5.0,2,2,0
1463,9,Female,9.0,4,2.7,0,4.6,3,3.4,14.0,3,4,3.0,2,2,0
1464,10,Female,8.3,4,2.2,1,10.1,2,4.5,47.0,2,3,4.0,2,3,0
1465,11,Male,7.6,2,2.5,4,5.3,3,5.0,5.0,3,4,3.0,2,5,1
1466,11,Male,7.0,3,3.0,2,0.0,2,3.9,25.0,2,3,2.0,4,4,1
1467,10,Male,8.0,3,3.3,2,5.6,3,2.4,6.0,2,4,4.0,3,3,0
1468,9,Female,9.2,3,2.4,0,7.9,1,4.3,61.0,3,3,4.0,2,2,0
